time_s,current_A,voltage_V,temp_C,cycle
4799.0,1.4909700991524701,3.6777896073389007,25.08601732465244,1
4800.0,0.7274725865498806,3.6120848200077416,25.081830448898636,1
4801.0,0.6055608595460188,3.5942912354787504,25.03456688673786,1
4802.0,0.48240321233863,3.5834733613497107,25.087982046868362,1
4803.0,0.6771784003591925,3.586227338496278,25.065390498558838,1
4804.0,0.5634089378132282,3.591256658739019,25.09318950128706,1
4805.0,0.5435095111465171,3.5709441428891657,25.03798928200863,1
4806.0,0.5979530099780098,3.5741720465746623,25.040768599151523,1
4807.0,0.6647463438662288,3.627582706294078,25.109818370561058,1
4808.0,0.6979190902798714,3.5808849039313433,25.102453784802247,1
4809.0,0.5807263473039617,3.584043769418307,25.093300569239684,1
4810.0,0.611106693789662,3.5632080898316616,24.97433118585948,1
4811.0,0.6115650154346477,3.581791427891498,24.98544015706185,1
4812.0,0.5673755394815388,3.571335475007599,25.14667467894402,1
4813.0,0.5747284767286939,3.6201664311520942,25.098112173173465,1
4814.0,0.5929640759681215,3.5788337991216714,25.092501843884463,1
4815.0,0.5971099660984759,3.567384716515737,25.0185629577539,1
4816.0,0.653582759068825,3.5554298870828003,25.070851469461548,1
4817.0,0.5030976834168486,3.575615637799767,25.03227527442329,1
4818.0,0.6240379492570227,3.589247750381523,24.985610880438934,1
4819.0,0.6189131178453531,3.59918379668973,25.078408601853504,1
4820.0,0.6691291359732139,3.5918040461771925,25.08171394429998,1
4821.0,0.5806611387112459,3.5785943610838746,25.024021506006132,1
4822.0,0.5812415797566117,3.5756158224791146,25.057980721240504,1
4823.0,0.6052403877228043,3.5515373602799727,25.11546693417196,1
4824.0,0.5715498890004388,3.6274889107570463,25.024923517900312,1
4825.0,0.570010488563368,3.583477878666909,25.038008999079768,1
4826.0,0.5663433819442694,3.594216595137719,25.120335369498672,1
4827.0,0.5664766996394736,3.602042148503217,25.06477720488232,1
4828.0,0.5482408065346727,3.6157103484317017,25.00887000675831,1
4829.0,0.5692261634599827,3.587922445231308,25.025208549962063,1
4830.0,0.5604225503631418,3.534143245331134,25.094885165144746,1
4831.0,0.5626910832593294,3.614480374035176,25.03872394778305,1
4832.0,0.5323280790567393,3.5775163037197166,25.05634272062204,1
4833.0,0.6471796690032047,3.582200557083355,25.090880539074,1
4834.0,0.6150369798336875,3.609759409094125,25.03327665325666,1
4835.0,0.5968639331445413,3.561190971133585,25.003037022939882,1
4836.0,0.5450104646921162,3.581633785520802,25.034225293297965,1
4837.0,0.6315342821758888,3.595602507768001,25.031670012867124,1
4838.0,0.5872427676684008,3.604063812988311,25.076929557290764,1
4839.0,0.5939885040478747,3.58089263759114,25.012802852854602,1
4840.0,0.6038850912051429,3.570763464167484,25.098401286772305,1
4841.0,0.5935823433178816,3.5725229985103724,25.018320711161522,1
4842.0,0.6487018145286606,3.6030826005750045,25.048625386039312,1
4843.0,0.5595458418565229,3.5645086653001896,25.070579948077093,1
4844.0,0.5662456454865465,3.5918620843924245,24.962960324946465,1
4845.0,0.6067871382246076,3.6194378421028555,25.04276434980865,1
4846.0,0.5891536699113441,3.5880595771632597,25.012972232873626,1
4847.0,0.6268525305442058,3.5852104982740136,25.030204663647435,1
4848.0,0.6453901421437764,3.5753407264095127,25.00746829771662,1
4849.0,0.6685038814977827,3.6344572605929892,25.108258531690705,1
4850.0,0.6473895280879897,3.6581507472613377,25.055059653103978,1
4851.0,0.5854698256624722,3.6115630574529285,25.019417186032648,1
4852.0,0.5912755381299896,3.6336711294898523,25.033437225196103,1
4853.0,0.5808925847352572,3.572224668896781,25.062647123910356,1
4854.0,0.6573330726201905,3.6007392669189144,25.021473997708938,1
4855.0,0.5881643343492984,3.5790377053063502,25.017272515424576,1
4856.0,0.5569272612228602,3.616264591806316,25.10063905676603,1
4857.0,0.5475199263493324,3.5543959453193583,25.164685935864902,1
4858.0,0.6371702648149775,3.6115968414789505,25.04003027518957,1
4859.0,0.5559950794420325,3.5602223323583533,24.983556413984093,1
4860.0,0.4673193138934878,3.5658252012881357,25.0700024875454,1
4861.0,0.6352871126684534,3.602878740049338,25.01056647484277,1
4862.0,0.6165081116826842,3.5921222248694966,25.075424083924414,1
4863.0,0.6381621457262954,3.600339348838312,25.033342878291826,1
4864.0,0.6493222397797316,3.606659961237175,25.092829718803287,1
4865.0,0.625511387652569,3.6201882885095675,25.0115613647175,1
4866.0,0.619529672745721,3.5910364486854838,24.966445258012442,1
4867.0,0.6026626566873972,3.605764789340338,25.09832751116492,1
4868.0,0.5607269481143549,3.5818387223845565,25.141963357527263,1
4869.0,0.49424313255426044,3.6106114978588053,24.935747020078225,1
4870.0,0.5019040908857468,3.5769583492622377,25.09605575972567,1
4871.0,0.6188169770755325,3.594640177113344,25.143969176618597,1
4872.0,0.6402335661383208,3.5982683513723583,25.04528905911451,1
4873.0,0.6017899267817992,3.602864482470525,25.020140923645968,1
4874.0,0.5619317032188685,3.60940745813323,25.0290106183898,1
4875.0,0.6321064469304808,3.607255608454487,24.99085234208392,1
4876.0,0.5989100650234674,3.5958578289038465,25.034519235617914,1
4877.0,0.6007306274355538,3.5767289858816502,25.036504774456247,1
4878.0,0.5821342621959308,3.5930256304113737,25.06543339894322,1
4879.0,0.5417158079200325,3.617551110230558,25.054864807054937,1
4880.0,0.5499055354857937,3.5891547624942066,25.065525761934303,1
4881.0,0.6195181404576859,3.6243877075357562,25.03017398109999,1
4882.0,0.6815409023270628,3.5955359268709373,25.12713768831443,1
4883.0,0.6884025164270066,3.6274481202743534,24.984924584899023,1
4884.0,0.5912719734712728,3.627294028149468,25.047129672820926,1
4885.0,0.6229481743129113,3.5977910910033724,25.055812310786653,1
4886.0,0.5960786884961288,3.5700724481869184,25.087956008731947,1
4887.0,0.6081073759479781,3.598409429292562,25.053515063440614,1
4888.0,0.6212296288660999,3.594990178814934,25.055443235957494,1
4889.0,0.6458131282053398,3.56440074445258,24.99279847052358,1
4890.0,0.5435335126399569,3.580671000372186,25.10073199288293,1
4891.0,0.6890543095629007,3.5947404023182066,25.041678333905676,1
4892.0,0.594334119417065,3.61963989277379,25.043717442884947,1
4893.0,0.5516898076778237,3.5843472960506237,25.058225600870017,1
4894.0,0.7162974669135114,3.633751815818336,24.997329060825756,1
4895.0,0.5561481442900129,3.579751264225972,25.091303951516274,1
4896.0,0.598860761705004,3.59874132719235,24.97937214320332,1
4897.0,0.5640716573614276,3.5445962666272925,25.030456200274095,1
4898.0,0.6597892966843502,3.5834576492450374,25.08494192359323,1
4899.0,0.46675708744375977,3.5883436576494696,25.058791365924915,1
4900.0,0.6175794036396512,3.572504865415161,25.072006450947303,1
4901.0,0.5212413215360091,3.6322133815669693,25.041739375423237,1
4902.0,0.6785407230210061,3.575259365163966,25.11219510401888,1
4903.0,0.7056416370007792,3.6180321067918975,24.923663690908413,1
4904.0,0.6437961780129251,3.5909854554577287,24.981044841662875,1
4905.0,0.5617492146354826,3.572810507730755,24.970204153055505,1
4906.0,0.6590047187107675,3.572436386537951,24.97383661637268,1
4907.0,0.7105081077340663,3.588297319503643,25.04610163092908,1
4908.0,0.6134275514811874,3.5731899020878077,25.02250896886737,1
4909.0,0.5820991947676724,3.6066034243470946,25.01236672725738,1
4910.0,0.6742099188192006,3.604798627268746,25.00059465597673,1
4911.0,0.5341947545712938,3.566755418557079,25.017043589386773,1
4912.0,0.58614897708037,3.586653518340575,25.061340985250734,1
4913.0,0.5980690170041454,3.569816575097101,25.025161263086346,1
4914.0,0.6069068511081166,3.5851355727829786,24.941356652686096,1
4915.0,0.6560277984739442,3.6086806177612005,24.98040715050722,1
4916.0,0.5932612635476469,3.5688477624611714,24.984129777983057,1
4917.0,0.5453660962730831,3.572290280939969,24.96744274074705,1
4918.0,0.5304434516433182,3.5672555226698512,25.07987571705566,1
4919.0,0.5933369014938464,3.588534169255445,25.02718316766425,1
4920.0,0.6239000074035386,3.6376088660686605,24.89455596614043,1
4921.0,0.6488445437543344,3.6196823395584805,25.060569528452376,1
4922.0,0.6316202808752988,3.6159572577252557,25.07121702889209,1
4923.0,0.5316116551620831,3.5669267900313177,25.03971050949321,1
4924.0,0.6290842457464464,3.5950317759488115,25.13954691134688,1
4925.0,0.5674406513618296,3.594483158596831,25.042336567281172,1
4926.0,0.6657075178893249,3.591905241405392,25.03811706934543,1
4927.0,0.5853909057512081,3.6019527227156334,25.062404364812803,1
4928.0,0.5865493285052862,3.6104765187497976,25.072023674939878,1
4929.0,0.5727565667594413,3.549868367986626,24.958362020210863,1
4930.0,0.6497421516565791,3.6144636341117833,25.1203739487057,1
4931.0,0.5951619677733617,3.588144865675799,25.019841255764014,1
4932.0,0.7383000784951004,3.618593710742387,25.090121214768356,1
4933.0,0.6591248183657172,3.5748990870113344,24.991522298895266,1
4934.0,0.5422317691225287,3.594384595736842,24.96999130107664,1
4935.0,0.598998478428087,3.6079427262928836,25.06355927297647,1
4936.0,0.6530739531643756,3.574001365117445,25.07475884190129,1
4937.0,0.6405644188912211,3.60635074080872,24.999482985420677,1
4938.0,0.6314768514362274,3.582990537413746,24.986110010435578,1
4939.0,0.6133073358682978,3.587374465686406,25.0254771451543,1
4940.0,0.5238729561537764,3.5596000912810277,25.00891286119355,1
4941.0,0.5259197860327594,3.5669884290037523,25.038263811636412,1
4942.0,0.6414537060524409,3.6082305036910407,24.997070530019894,1
4943.0,0.569439475139089,3.5723329212566384,24.994562808615058,1
4944.0,0.60201910284091,3.59387300261684,25.149340365989268,1
4945.0,0.6329742218177302,3.594728387207545,24.954921229126956,1
4946.0,0.5065494364560972,3.5694823901079733,25.063337430404857,1
4947.0,0.5064783717032841,3.5729345490940068,24.982199725962516,1
4948.0,0.6277148706890853,3.6248619835808324,24.985899102454457,1
4949.0,0.571714221202172,3.591856088723058,25.07867852932238,1
4950.0,0.5835077161975821,3.645195782739918,25.0285083868462,1
4951.0,0.657830804514328,3.648640551658102,25.001371641478947,1
4952.0,0.5874991848939815,3.57451281908544,24.99899799232342,1
4953.0,0.5978906783758265,3.589795338878532,24.978195931043835,1
4954.0,0.615297122586785,3.603705682341848,24.99924453757053,1
4955.0,0.5142348741546428,3.584369302778379,24.999658430170637,1
4956.0,0.6875712861390594,3.6071034997940465,25.00912333154604,1
4957.0,0.6210722544880728,3.5703119776779086,24.989238176569295,1
4958.0,0.5733571065747126,3.6008520961336146,24.952917189199834,1
4959.0,0.6575165356258096,3.5800658758036983,24.947898537170865,1
4960.0,0.5540969991438645,3.584509399096822,25.01246569628481,1
4961.0,0.5660760171114525,3.588152394976932,25.017777624477773,1
4962.0,0.5389193024858346,3.5556394354420235,24.9745810226327,1
4963.0,0.5889327223578001,3.6124101930075647,25.0515842854333,1
4964.0,0.5631398702591425,3.658153126718074,24.948010902053475,1
4965.0,0.6135446240256379,3.5924332768742957,25.06590296559766,1
4966.0,0.566906676015604,3.5892587796866415,25.0542485194051,1
4967.0,0.6133611643982657,3.602507093402499,24.99253790882005,1
4968.0,0.6221963634881982,3.6065772721220593,24.970052515602916,1
4969.0,0.6198820714489867,3.587733769889254,24.999146102516917,1
4970.0,0.619072329368965,3.586670383366799,24.967845483467144,1
4971.0,0.6043889475036572,3.581892209204873,24.89893535896782,1
4972.0,0.5589796657819585,3.602467637748081,24.98705576364514,1
4973.0,0.5008332813896257,3.6039487847270952,24.978542025308027,1
4974.0,0.617792702337364,3.5858613718755,25.04932365835216,1
4975.0,0.5299716090105147,3.580861297623115,25.03524051536455,1
4976.0,0.6171727057282965,3.6115441931186765,25.044723745251208,1
4977.0,0.5975898681817138,3.622233853058827,25.098746078053537,1
4978.0,0.5976653285293853,3.5598059860751206,24.99488235851651,1
4979.0,0.6004007975484653,3.604337646068699,25.040742794847528,1
4980.0,0.6287537268884186,3.5931333000278536,25.047116045118894,1
4981.0,0.5513844923712616,3.5517057665550436,25.008826509927,1
4982.0,0.6158706886316168,3.625652195998222,24.94631987714134,1
4983.0,0.6540226202729086,3.5784911991078308,25.027115709873414,1
4984.0,0.6394735768463167,3.6349984503222332,24.99379274153582,1
4985.0,0.6552601895590522,3.6278907750557705,25.05330258819153,1
4986.0,0.5861685210898693,3.5856018123740014,25.092985890245828,1
4987.0,0.5959340502779983,3.6034000546356677,25.067654928297276,1
4988.0,0.6936767062872138,3.6230901841057364,25.01964412343369,1
4989.0,0.625257519981012,3.604904246128984,25.061133485792034,1
4990.0,0.6130147660468604,3.596574612389293,25.00241298944289,1
4991.0,0.650037201831951,3.63026082222874,24.981477451892218,1
4992.0,0.556488703973222,3.6029309748006315,25.007193373071242,1
4993.0,0.5934108867750604,3.5894463088907766,24.989582668218254,1
4994.0,0.6221028622006037,3.5747538316820644,25.03424026625745,1
4995.0,0.597054714109034,3.612595539595766,24.943830718312885,1
4996.0,0.6755461675843969,3.6218869639539997,24.945235198821553,1
4997.0,0.6219295703134999,3.5943875665910183,25.04110729704568,1
4998.0,0.6442316079663871,3.6281999090216672,24.937636104938843,1
4999.0,0.5588649763736085,3.6096860214694133,25.00192337838788,1
5000.0,0.5995521393576879,3.63040281652899,25.00680113308006,1
5001.0,0.5987968847323505,3.5895554598525368,24.928746373635565,1
5002.0,0.626061491494367,3.5920815323621467,24.942434968643106,1
5003.0,0.6244692360295185,3.576736441155906,25.03409399447878,1
5004.0,0.600233111983601,3.5574592743898856,25.013170262949135,1
5005.0,0.629124521598968,3.622358454189727,24.9839274669352,1
5006.0,0.7046976360214743,3.5968237401379586,24.896293348378205,1
5007.0,0.601734286981068,3.5516965316209146,25.03226936327443,1
5008.0,0.5676683357641186,3.5863706220249334,25.012632616301193,1
5009.0,0.6604805435792208,3.6050706806991837,25.019199192043136,1
5010.0,0.6743885853120057,3.5952873539224504,24.985202341775587,1
5011.0,0.6096203250868714,3.602343024182672,25.074916866270232,1
5012.0,0.6484660520626409,3.627402818156268,24.97966796834816,1
5013.0,0.49844506310121084,3.5726175260753172,24.895266033410326,1
5014.0,0.6240420517441262,3.59216758268354,24.9252542793857,1
5015.0,0.5913471165969045,3.613396842875354,24.993785767819887,1
5016.0,0.7104175855168946,3.627004245774073,24.919364437179148,1
5017.0,0.6120516802778393,3.587504657023527,24.93617352875138,1
5018.0,0.6922280561398266,3.608944486592773,25.005264414215496,1
5019.0,0.5914935880879529,3.6042858229130497,24.928538489640367,1
5020.0,0.5869470311490258,3.6347297131306826,25.023690212666896,1
5021.0,0.574102594307608,3.5910158012805455,25.018793915808196,1
5022.0,0.5423315631249334,3.5916696900156864,24.943193664895407,1
5023.0,0.5724418310061234,3.6075501897722413,25.031646721378195,1
5024.0,0.6557295513679378,3.624336260385189,24.93200387986259,1
5025.0,0.5245372846364245,3.585537373723861,25.01002964637747,1
5026.0,0.6054763396739333,3.6364995874900266,24.902164566517616,1
5027.0,0.6562538025573716,3.597143553942444,24.906274007259217,1
5028.0,0.6136016284770799,3.597920845456101,24.962833709567573,1
5029.0,0.6267695660808688,3.57798089999315,24.98252795175404,1
5030.0,0.6180492707264432,3.573225698365772,24.88722554507973,1
5031.0,0.6268193806389366,3.5952027951385763,24.98545994409539,1
5032.0,0.5056433050498285,3.5933753042328633,25.01421949328744,1
5033.0,0.6756887438839874,3.6389884017493728,24.982756675789528,1
5034.0,0.6188952503482954,3.57445633195019,25.033256192523794,1
5035.0,0.573538676532977,3.5830551109474618,24.955576404424452,1
5036.0,0.5863485738457593,3.6129495267466596,24.94673023409516,1
5037.0,0.5942355361357915,3.613118667019761,24.95614910872613,1
5038.0,0.6349795664948132,3.6038461531947994,24.888383200625583,1
5039.0,0.5425945836677417,3.592044033193744,25.03297241789663,1
5040.0,0.538720987619488,3.595410824690197,25.026589385122193,1
5041.0,0.5361051316569889,3.574319184168918,24.99147998254901,1
5042.0,0.6459790508864915,3.6323063878851958,24.951007616058586,1
5043.0,0.5560316607519732,3.5965724233170278,24.98993998033567,1
5044.0,0.6075335327757097,3.586817578321635,25.00367563126707,1
5045.0,0.5445133219009529,3.6038905748428767,24.979556955428144,1
5046.0,0.5981614564308904,3.6079969759606514,24.991800657427575,1
5047.0,0.5767684206306251,3.570785274703466,24.97881243794103,1
5048.0,0.5649909434359196,3.575650486067653,24.9927494331405,1
5049.0,0.6574933094684279,3.608613762402728,24.939262764342722,1
5050.0,0.6065671525122797,3.6171827781821713,24.929945704673077,1
5051.0,0.5540453764709267,3.6017606219043876,24.990776119225032,1
5052.0,0.7207069385790106,3.602037168641632,24.949571927581193,1
5053.0,0.5549140337503655,3.592316573769487,24.991278442529826,1
5054.0,0.5433879822755693,3.6208939961757913,24.955875908249233,1
5055.0,0.5182347217204757,3.5509872631361676,24.903310081027243,1
5056.0,0.6819081205050146,3.6455627067998777,25.095620694346113,1
5057.0,0.6119722007971992,3.570179788719019,24.901660952403738,1
5058.0,0.6184668329484951,3.602996189467531,24.936576583935146,1
5059.0,0.6565612267066518,3.600583838811233,24.98184872326132,1
5060.0,0.6081351734956965,3.5448581128528738,25.00855227120413,1
5061.0,0.6378695142945426,3.653767160705986,24.992010294367933,1
5062.0,0.685432448579471,3.6109495075119598,24.95060197537165,1
5063.0,0.6146984557046786,3.6353895656151387,24.954115085874818,1
5064.0,0.642339120189945,3.5753324329483545,24.97388838784356,1
5065.0,0.6126322336509864,3.582902787214801,24.962642415575747,1
5066.0,0.6095175415184381,3.5941994063761182,25.039036184884008,1
5067.0,0.6733308552606649,3.5927088139363472,24.973659073403418,1
5068.0,0.6315080596176242,3.611314331686318,24.98649759907968,1
5069.0,0.616290139076479,3.6191769874986113,24.9731481874764,1
5070.0,0.5083850901347043,3.5673152830620563,24.974091251647327,1
5071.0,0.5581256021714851,3.5679311023017886,24.998341761780548,1
5072.0,0.5683155236132943,3.585582683985397,25.0129828238396,1
5073.0,0.6016335811291489,3.6127096810828503,24.886380626146487,1
5074.0,0.6212231406128012,3.6074178302107787,24.947644969617468,1
5075.0,0.6104256909300473,3.6045193375249034,24.931220757251115,1
5076.0,0.5945953156064636,3.57477295050046,24.955788108601805,1
5077.0,0.6197016443259162,3.604653182263443,25.000930619462245,1
5078.0,0.6202725359986311,3.5830489675788155,25.011829489758842,1
5079.0,0.6471015786998721,3.592752593397395,24.91993422486325,1
5080.0,0.5143909180679979,3.5976833851660923,25.02220368369323,1
5081.0,0.6532239146829733,3.5703766471049208,25.032153264154132,1
5082.0,0.6997155895760919,3.6068658009279266,24.9521858953486,1
5083.0,0.6592094294726066,3.585821786848244,24.972691217358815,1
5084.0,0.5812478830145521,3.5938122240374923,25.034124050593217,1
5085.0,0.5578247772079079,3.571032495975581,25.032498731258272,1
5086.0,0.599494212912264,3.556613197847384,24.997688884490696,1
5087.0,0.6693850421045335,3.5945484236376277,25.000364896309478,1
5088.0,0.6161749631221383,3.605598155056272,24.99029867231911,1
5089.0,0.5025111079741418,3.5700734553903226,25.001015135478458,1
5090.0,0.43829883985448026,3.582374133752597,24.97763119116495,1
5091.0,0.6123978801048955,3.6302755908004904,24.949489909002644,1
5092.0,0.7204610039263977,3.5820859460902317,24.98929073557137,1
5093.0,0.5228607447719701,3.580461904426316,24.982560608800203,1
5094.0,0.5702671881353261,3.6026508094379537,24.985523625174032,1
5095.0,0.6026010257592762,3.616350450147292,24.90970121291403,1
5096.0,0.6167931008516252,3.614681526082301,25.032048414755995,1
5097.0,0.6447933692385193,3.611480362511424,25.013797430474927,1
5098.0,0.5217785978266489,3.570511608932213,24.95683730000498,1
5099.0,0.6062806163906065,3.571123142165658,24.969435414004447,1
5100.0,0.568044944698928,3.575371869868814,25.001432654879313,1
5101.0,0.6420258992892836,3.569070161155456,24.944855980912525,1
5102.0,0.619752034692306,3.6048251170399133,24.983075448839436,1
5103.0,0.6559600374717093,3.6124265149317853,24.910877389898204,1
5104.0,0.5393856576047318,3.5941463241214637,24.90083458891266,1
5105.0,0.5447741121730904,3.5996154474205375,24.979267219806083,1
5106.0,0.5646078659250203,3.594001632461357,25.02898490715247,1
5107.0,0.5765017391000268,3.5705436371390036,24.89415508230175,1
5108.0,0.5642605516964218,3.5858835970789174,24.9666090758298,1
5109.0,0.537215248360362,3.6042661017506363,24.96914776206982,1
5110.0,0.570660084977117,3.5997943583976495,25.007386270750924,1
5111.0,0.5185431394343522,3.5800293559714556,24.898585487677092,1
5112.0,0.6488405908760265,3.605822232375183,25.03272148997094,1
5113.0,0.5750349654060479,3.6038129371131777,25.012827732130013,1
5114.0,0.5360229975037258,3.592428857960161,25.003375844556395,1
5115.0,0.6078929923210895,3.568312814120705,25.0377603592769,1
5116.0,0.5188699755201078,3.6036183118607976,24.986155105298785,1
5117.0,0.6173360332671836,3.5840463024857896,24.986225822990242,1
5118.0,0.5815278068216881,3.616944199618038,25.005545727877386,1
5119.0,0.6853356712524444,3.625514712162644,24.916409749763925,1
5120.0,0.6258728008366318,3.5769050283980124,24.870624494252475,1
5121.0,0.5601028134346198,3.595899255449074,24.978447680763324,1
5122.0,0.6434639254966548,3.6259041802157377,24.989232940380866,1
5123.0,0.6051662105248764,3.6103052799349817,24.964681374632036,1
5124.0,0.6320321050092952,3.620247040842991,24.996278949161344,1
5125.0,0.445334743437308,3.571720708231229,24.939444788531144,1
5126.0,0.5762232360848314,3.572957002677893,25.024013479586017,1
5127.0,0.5764662922804789,3.6325064229035173,25.069459136806834,1
5128.0,0.6629398918116729,3.6203995605481567,24.915242668976294,1
5129.0,0.5448916118731252,3.568955435148609,24.987248175392942,1
5130.0,0.6161601941522854,3.573354400356855,24.989675159400843,1
5131.0,0.5900651460016942,3.6207732648267115,24.925997117996793,1
5132.0,0.5296246918193418,3.5809265175498317,24.968286522705395,1
5133.0,0.5703807054772142,3.5775304014730436,25.009432428915293,1
5134.0,0.6257548782347091,3.6012911110489463,24.964270665097786,1
5135.0,0.5885342701644094,3.600345327027354,24.939689473932802,1
5136.0,0.5898676143587261,3.5521248740304077,25.01978526111731,1
5137.0,0.5946647646222909,3.5605578496860826,24.948411589168302,1
5138.0,0.6028396070152962,3.570341440921306,24.92757776409904,1
5139.0,0.6140756718486288,3.590432244009833,24.918297059836515,1
5140.0,0.5944179758491953,3.607446538158257,24.898964034784008,1
5141.0,0.5248780751697201,3.623216373432479,25.009683607757758,1
5142.0,0.5876115876731081,3.5880080078702883,24.969739938653817,1
5143.0,0.6026030201118955,3.570114577438744,24.894735950970855,1
5144.0,0.68000757591982,3.588665029104146,24.987473779356325,1
5145.0,0.5480514649343787,3.589548438146678,24.927034453754896,1
5146.0,0.6761204968248558,3.599248393121115,24.927445534323173,1
5147.0,0.5711019017210284,3.6348410580091803,24.91265235835845,1
5148.0,0.6775334828411674,3.614472004811273,24.977230558175915,1
5149.0,0.49539987723250206,3.557683594057429,25.019080038236165,1
5150.0,0.5837956246064605,3.610323701451672,24.949341808579078,1
5151.0,0.48068861154355197,3.5453993076273607,25.073146375252897,1
5152.0,0.5253136295233484,3.6026747513855977,24.923442195952234,1
5153.0,0.5756071347283092,3.5975263063300815,24.949085800271504,1
5154.0,0.6215045164897175,3.608472311693591,24.936483141805212,1
5155.0,0.5586813009331063,3.5585092013530195,24.88238008652681,1
5156.0,0.6095546187755877,3.602944111577266,24.94993563472855,1
5157.0,0.5562641656894587,3.5962302768774874,24.884560476980187,1
5158.0,0.6775961813172648,3.6143208234070427,24.911987314326783,1
5159.0,0.5683052071131437,3.5775153950093763,24.915378350737953,1
5160.0,0.6953152798726728,3.616725039713593,24.91371608175773,1
5161.0,0.687233095976307,3.6179400009755263,24.99475262325914,1
5162.0,0.5520141494921486,3.5579774091580023,24.96985709512486,1
5163.0,0.6236061484490748,3.5767453214059066,24.979151751924192,1
5164.0,0.5741814752163976,3.586393237725435,24.94785247371764,1
5165.0,0.6704925656367068,3.6141082680612446,24.957768506116345,1
5166.0,0.6135786144495963,3.589951049367379,24.93163713249404,1
5167.0,0.6883621047140315,3.621472629800105,25.031210727968364,1
5168.0,0.5882461392794456,3.5911530684021025,24.98972917951031,1
5169.0,0.5825996468451746,3.6036210403704256,24.88840156465305,1
5170.0,0.5584814494556386,3.554297055262348,24.91835435033561,1
5171.0,0.6039357672659558,3.596386647705295,24.976326002224322,1
5172.0,0.6181366457513886,3.6304599221396874,24.881699516519195,1
5173.0,0.6007253407635,3.5733496160528766,24.977575593434022,1
5174.0,0.6123737567987961,3.5962007392421627,24.891437843009474,1
5175.0,0.6350903845112843,3.604345305662514,25.000534467092827,1
5176.0,0.593616479341067,3.586335697726614,24.91398132580336,1
5177.0,0.5653592176087505,3.567826691817319,24.9078065747965,1
5178.0,0.5473458941085186,3.6290123222238435,24.96054216415097,1
5179.0,0.5694016213536448,3.595371026950521,24.94038383839738,1
5180.0,0.580720126645996,3.5942154727639513,24.869777816541013,1
5181.0,0.6482991026356902,3.624146496368895,24.93772715532422,1
5182.0,0.6433307112411356,3.6013655953623958,24.946943076426198,1
5183.0,0.561474611346502,3.5694988147525244,24.825513323850146,1
5184.0,0.6275274339770047,3.572308892421301,24.89542484264282,1
5185.0,0.5526670441871617,3.615024434520357,25.025379906196484,1
5186.0,0.6393413258958537,3.6091441523444225,24.91801145924567,1
5187.0,0.5171884993126358,3.5604242342811294,24.933849215519192,1
5188.0,0.6468371995724099,3.602084478473049,24.973495330603246,1
5189.0,0.5890243804285211,3.5674954413069337,25.007482703180315,1
5190.0,0.6101783154908774,3.6027651966884005,24.969969112089473,1
5191.0,0.5927270207216424,3.623054667863105,24.897788369869833,1
5192.0,0.5456522753767192,3.5820341763166574,24.89426333453284,1
5193.0,0.6044286594308982,3.604491966941883,24.940579522815604,1
5194.0,0.5987299007062233,3.6028700419038717,24.951976856772305,1
5195.0,0.6360189126206903,3.5771286861047145,24.959411122807403,1
5196.0,0.6294421563106615,3.6094798474500296,24.865178691294947,1
5197.0,0.6598293686475022,3.623442075112085,24.92281674158793,1
5198.0,0.6261189356955327,3.614559759385904,24.949095601446786,1
5199.0,0.5415165825168677,3.574855719537821,24.955141772372258,1
5200.0,0.6373466838793082,3.6168185902859924,24.904756818821514,1
5201.0,0.5385348770048145,3.583300536699118,24.877189224318098,1
5202.0,0.5627932284904296,3.5992346480213433,24.9679379039303,1
5203.0,0.6019285108378699,3.6215773257504433,24.9616750768091,1
5204.0,0.5570046023054519,3.581615332573128,25.008989051470454,1
5205.0,0.579007982908145,3.56654182018202,24.924627740876062,1
5206.0,0.6490139056871758,3.583665023668474,24.967746720187666,1
5207.0,0.5682297822096082,3.607776344929714,24.977046003324624,1
5208.0,0.5538849326194869,3.561839171439447,24.873841525125744,1
5209.0,0.53431583097897,3.569177945881671,24.889364282807566,1
5210.0,0.7399531598808244,3.5968182785013343,24.943767342660472,1
5211.0,0.5764073689375542,3.558183834474887,24.978613064092517,1
5212.0,0.6005723430028194,3.6099670695433805,24.9452982521813,1
5213.0,0.6012464988487236,3.592358780302534,24.946256437397803,1
5214.0,0.6545390609972207,3.6085076034837087,25.054292838537393,1
5215.0,0.5704986968139054,3.577666838042703,24.996753413861047,1
5216.0,0.5540624898803866,3.588882206458909,24.863900869836343,1
5217.0,0.5799143325566452,3.6166906765215243,24.890716839965,1
5218.0,0.5600308927598215,3.5641517981276447,24.935988727500195,1
5219.0,0.5275290888062338,3.5529684193757127,24.932684752253362,1
5220.0,0.5052576044869782,3.59372128733782,24.979849193625036,1
5221.0,0.6010911798118571,3.5840899507559882,24.976411244223744,1
5222.0,0.577898280346491,3.5940716829389023,24.899901891343685,1
5223.0,0.6685122154156363,3.5864989035890646,24.901333887072095,1
5224.0,0.5731568681364404,3.599419347364026,24.98731123139116,1
5225.0,0.5811503261624765,3.61962866347822,24.869659503134518,1
5226.0,0.6595634310174764,3.5804694319679466,24.908581256338792,1
5227.0,0.5149243411059203,3.5938995144756296,24.94743570723095,1
5228.0,0.6381574329522762,3.6167133801956637,24.9483568434907,1
5229.0,0.5577730195226086,3.6143536125884372,24.93367605138018,1
